"gameorder","game_id","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast","notes"
62947,"201503300CHO","NBA",1,2015,"3/30/2015",74,0,"BOS","Celtics",116,1457.8212,1474.3484,37.839417,"CHO","Hornets",104,1464.8616,1448.3344,"A","W",0.3506521,""
62948,"201503300MEM","NBA",0,2015,"3/30/2015",75,0,"MEM","Grizzlies",97,1573.9199,1578.1235,48.628769,"SAC","Kings",83,1428.2113,1424.0077,"H","W",0.804461,""
62948,"201503300MEM","NBA",1,2015,"3/30/2015",73,0,"SAC","Kings",83,1428.2113,1424.0077,32.670155,"MEM","Grizzlies",97,1573.9199,1578.1235,"A","L",0.195539,""
62949,"201503300MIN","NBA",0,2015,"3/30/2015",74,0,"MIN","Timberwolves",84,1326.0941,1315.0464,22.546631,"UTA","Jazz",104,1523.4231,1534.4708,"H","L",0.36348483,""
62949,"201503300MIN","NBA",1,2015,"3/30/2015",74,0,"UTA","Jazz",104,1523.4231,1534.4708,44.133587,"MIN","Timberwolves",84,1326.0941,1315.0464,"A","W",0.63651514,""
62950,"201503300PHI","NBA",1,2015,"3/30/2015",73,0,"LAL","Lakers",113,1337.1229,1343.5859,25.010454,"PHI","Sixers",111,1323.9053,1317.4423,"A","W",0.37764424,""
62950,"201503300PHI","NBA",0,2015,"3/30/2015",75,0,"PHI","Sixers",111,1323.9053,1317.4423,22.747589,"LAL","Lakers",113,1337.1229,1343.5859,"H","L",0.62235576,""
62951,"201503300POR","NBA",0,2015,"3/30/2015",73,0,"POR","Trailblazers",109,1612.1013,1619.0426,52.678722,"PHO","Suns",86,1497.3383,1490.397,"H","W",0.77491504,""
62951,"201503300POR","NBA",1,2015,"3/30/2015",75,0,"PHO","Suns",86,1497.3383,1490.397,39.517204,"POR","Trailblazers",109,1612.1013,1619.0426,"A","L",0.22508496,""
62952,"201503300TOR","NBA",1,2015,"3/30/2015",74,0,"HOU","Rockets",96,1614.2944,1608.865,51.690651,"TOR","Raptors",99,1522.1833,1527.6128,"A","L",0.48864889,""
62952,"201503300TOR","NBA",0,2015,"3/30/2015",74,0,"TOR","Raptors",99,1522.1833,1527.6128,43.417522,"HOU","Rockets",96,1614.2944,1608.865,"H","W",0.51135111,""
62953,"201503310BRK","NBA",0,2015,"3/31/2015",73,0,"BRK","Nets",111,1467.0745,1471.7891,37.572689,"IND","Pacers",106,1468.2207,1463.5061,"H","W",0.63854349,""
62953,"201503310BRK","NBA",1,2015,"3/31/2015",74,0,"IND","Pacers",106,1468.2207,1463.5061,36.711567,"BRK","Nets",111,1467.0745,1471.7891,"A","L",0.36145651,""
62954,"201503310DET","NBA",0,2015,"3/31/2015",74,0,"DET","Pistons",105,1457.0986,1469.8457,37.37035,"ATL","Hawks",95,1616.6705,1603.9235,"H","W",0.41509953,""
62954,"201503310DET","NBA",1,2015,"3/31/2015",75,0,"ATL","Hawks",95,1616.6705,1603.9235,51.205978,"DET","Pistons",105,1457.0986,1469.8457,"A","L",0.5849005,""
62955,"201503310LAC","NBA",0,2015,"3/31/2015",75,0,"LAC","Clippers",106,1679.387,1672.9174,57.64502,"GSW","Warriors",110,1773.1761,1779.6458,"H","L",0.50893712,""
62955,"201503310LAC","NBA",1,2015,"3/31/2015",74,0,"GSW","Warriors",110,1773.1761,1779.6458,65.878799,"LAC","Clippers",106,1679.387,1672.9174,"A","W",0.49106288,""
62956,"201503310MIA","NBA",1,2015,"3/31/2015",74,0,"SAS","Spurs",95,1686.5518,1695.2881,59.558308,"MIA","Heat",81,1490.833,1482.0967,"A","W",0.63436788,""
62956,"201503310MIA","NBA",0,2015,"3/31/2015",74,0,"MIA","Heat",81,1490.833,1482.0967,38.648479,"SAS","Spurs",95,1686.5518,1695.2881,"H","L",0.36563212,""
62957,"201504010BOS","NBA",0,2015,"4/1/2015",75,0,"BOS","Celtics",100,1474.3484,1482.1296,38.651924,"IND","Pacers",87,1463.5061,1455.7249,"H","W",0.6543147,""
62957,"201504010BOS","NBA",1,2015,"4/1/2015",75,0,"IND","Pacers",87,1463.5061,1455.7249,35.906063,"BOS","Celtics",100,1474.3484,1482.1296,"A","L",0.3456853,""
62958,"201504010CHO","NBA",0,2015,"4/1/2015",74,0,"CHO","Hornets",102,1448.3344,1461.9639,36.551632,"DET","Pistons",78,1469.8457,1456.2162,"H","W",0.61107117,""
62958,"201504010CHO","NBA",1,2015,"4/1/2015",75,0,"DET","Pistons",78,1469.8457,1456.2162,35.956814,"CHO","Hornets",102,1448.3344,1461.9639,"A","L",0.38892883,""
62959,"201504010HOU","NBA",0,2015,"4/1/2015",75,0,"HOU","Rockets",115,1608.865,1610.5389,51.854118,"SAC","Kings",111,1424.0077,1422.3337,"H","W",0.83750367,""
62959,"201504010HOU","NBA",1,2015,"4/1/2015",74,0,"SAC","Kings",111,1424.0077,1422.3337,32.501957,"HOU","Rockets",115,1608.865,1610.5389,"A","L",0.16249633,""
62960,"201504010LAL","NBA",1,2015,"4/1/2015",74,0,"NOP","Pelicans",113,1507.8358,1521.0076,42.726452,"LAL","Lakers",92,1343.5859,1330.4142,"A","W",0.59142321,""
62960,"201504010LAL","NBA",0,2015,"4/1/2015",74,0,"LAL","Lakers",92,1343.5859,1330.4142,23.854563,"NOP","Pelicans",113,1507.8358,1521.0076,"H","L",0.40857679,""
62961,"201504010MIL","NBA",0,2015,"4/1/2015",75,0,"MIL","Bucks",95,1453.5896,1459.9344,36.341381,"CHI","Bulls",91,1554.4697,1548.1249,"H","W",0.4987334,""
62961,"201504010MIL","NBA",1,2015,"4/1/2015",75,0,"CHI","Bulls",91,1554.4697,1548.1249,45.553101,"MIL","Bucks",95,1453.5896,1459.9344,"A","L",0.5012666,""
62962,"201504010MIN","NBA",1,2015,"4/1/2015",75,0,"TOR","Raptors",113,1527.6128,1535.7175,44.263565,"MIN","Timberwolves",99,1315.0464,1306.9417,"A","W",0.65655613,""
62962,"201504010MIN","NBA",0,2015,"4/1/2015",75,0,"MIN","Timberwolves",99,1315.0464,1306.9417,21.875061,"TOR","Raptors",113,1527.6128,1535.7175,"H","L",0.3434439,""
62963,"201504010NYK","NBA",0,2015,"4/1/2015",75,0,"NYK","Knicks",98,1253.193,1250.2303,17.544134,"BRK","Nets",100,1471.7891,1474.7517,"H","L",0.33566034,""
62963,"201504010NYK","NBA",1,2015,"4/1/2015",74,0,"BRK","Nets",100,1471.7891,1474.7517,37.881474,"NYK","Knicks",98,1253.193,1250.2303,"A","W",0.66433966,""
62964,"201504010OKC","NBA",0,2015,"4/1/2015",75,0,"OKC","Thunder",131,1616.4795,1606.121,51.421898,"DAL","Mavericks",135,1557.1041,1567.4626,"H","L",0.71451986,""
62964,"201504010OKC","NBA",1,2015,"4/1/2015",75,0,"DAL","Mavericks",135,1557.1041,1567.4626,47.543968,"OKC","Thunder",131,1616.4795,1606.121,"A","W",0.28548014,""
62965,"201504010ORL","NBA",1,2015,"4/1/2015",75,0,"SAS","Spurs",103,1695.2881,1698.0181,59.785278,"ORL","Magic",91,1288.5741,1285.8441,"A","W",0.85390806,""
62965,"201504010ORL","NBA",0,2015,"4/1/2015",75,0,"ORL","Magic",91,1288.5741,1285.8441,20.187675,"SAS","Spurs",103,1695.2881,1698.0181,"H","L",0.14609191,""
62966,"201504010POR","NBA",1,2015,"4/1/2015",76,0,"LAC","Clippers",126,1672.9174,1680.3507,58.291164,"POR","Trailblazers",122,1619.0426,1611.6093,"A","W",0.4340077,""
62966,"201504010POR","NBA",0,2015,"4/1/2015",74,0,"POR","Trailblazers",122,1619.0426,1611.6093,51.958447,"LAC","Clippers",126,1672.9174,1680.3507,"H","L",0.5659923,""
62967,"201504010UTA","NBA",0,2015,"4/1/2015",75,0,"UTA","Jazz",98,1534.4708,1539.6965,44.677948,"DEN","Nuggets",84,1430.662,1425.4363,"H","W",0.76372617,""
62967,"201504010UTA","NBA",1,2015,"4/1/2015",75,0,"DEN","Nuggets",84,1430.662,1425.4363,32.813927,"UTA","Jazz",98,1534.4708,1539.6965,"A","L",0.23627383,""
62968,"201504010WAS","NBA",0,2015,"4/1/2015",75,0,"WAS","Wizards",106,1489.1028,1492.5874,39.746716,"PHI","Sixers",93,1317.4423,1313.9576,"H","W",0.82689846,""
62968,"201504010WAS","NBA",1,2015,"4/1/2015",76,0,"PHI","Sixers",93,1317.4423,1313.9576,22.455675,"WAS","Wizards",106,1489.1028,1492.5874,"A","L",0.17310154,""
62969,"201504020CLE","NBA",1,2015,"4/2/2015",75,0,"MIA","Heat",88,1482.0967,1476.8181,38.097061,"CLE","Cavaliers",114,1664.8707,1670.1493,"A","L",0.16413492,""
62969,"201504020CLE","NBA",0,2015,"4/2/2015",76,0,"CLE","Cavaliers",114,1664.8707,1670.1493,57.401821,"MIA","Heat",88,1482.0967,1476.8181,"H","W",0.83586508,""
62970,"201504020DAL","NBA",0,2015,"4/2/2015",76,0,"DAL","Mavericks",101,1567.4626,1557.2172,46.492485,"HOU","Rockets",108,1610.5389,1620.7844,"H","L",0.58119458,""
62970,"201504020DAL","NBA",1,2015,"4/2/2015",76,0,"HOU","Rockets",108,1610.5389,1620.7844,52.846394,"DAL","Mavericks",101,1567.4626,1557.2172,"A","W",0.41880542,""
62971,"201504020GSW","NBA",1,2015,"4/2/2015",76,0,"PHO","Suns",106,1490.397,1489.8042,39.455109,"GSW","Warriors",107,1779.6458,1780.2385,"A","L",0.096155047,""
62971,"201504020GSW","NBA",0,2015,"4/2/2015",75,0,"GSW","Warriors",107,1779.6458,1780.2385,65.918045,"PHO","Suns",106,1490.397,1489.8042,"H","W",0.90384495,""
62972,"201504030BOS","NBA",0,2015,"4/3/2015",76,0,"BOS","Celtics",101,1482.1296,1467.6959,37.146725,"MIL","Bucks",110,1459.9344,1474.3682,"H","L",0.66894382,""
62972,"201504030BOS","NBA",1,2015,"4/3/2015",76,0,"MIL","Bucks",110,1459.9344,1474.3682,37.841476,"BOS","Celtics",101,1482.1296,1467.6959,"A","W",0.33105618,""
62973,"201504030BRK","NBA",0,2015,"4/3/2015",75,0,"BRK","Nets",114,1474.7517,1480.8125,38.51424,"TOR","Raptors",109,1535.7175,1529.6567,"H","W",0.55593956,""
62973,"201504030BRK","NBA",1,2015,"4/3/2015",76,0,"TOR","Raptors",109,1535.7175,1529.6567,43.631111,"BRK","Nets",114,1474.7517,1480.8125,"A","L",0.44406044,""
62974,"201504030CHI","NBA",1,2015,"4/3/2015",76,0,"DET","Pistons",82,1456.2162,1452.8798,35.612503,"CHI","Bulls",88,1548.1249,1551.4613,"A","L",0.24885744,""
62974,"201504030CHI","NBA",0,2015,"4/3/2015",76,0,"CHI","Bulls",88,1548.1249,1551.4613,45.898426,"DET","Pistons",82,1456.2162,1452.8798,"H","W",0.75114256,""
62975,"201504030IND","NBA",1,2015,"4/3/2015",75,0,"CHO","Hornets",74,1461.9639,1451.1337,35.432613,"IND","Pacers",93,1455.7249,1466.5551,"A","L",0.36825001,""
62975,"201504030IND","NBA",0,2015,"4/3/2015",76,0,"IND","Pacers",93,1455.7249,1466.5551,37.028141,"CHO","Hornets",74,1461.9639,1451.1337,"H","W",0.63174999,""
62976,"201504030LAL","NBA",0,2015,"4/3/2015",75,0,"LAL","Lakers",77,1330.4142,1320.4623,23.002464,"POR","Trailblazers",107,1611.6093,1621.5612,"H","L",0.26056334,""
62976,"201504030LAL","NBA",1,2015,"4/3/2015",75,0,"POR","Trailblazers",107,1611.6093,1621.5612,52.921024,"LAL","Lakers",77,1330.4142,1320.4623,"A","W",0.73943663,""
62977,"201504030MEM","NBA",1,2015,"4/3/2015",76,0,"OKC","Thunder",92,1606.121,1599.2903,50.748764,"MEM","Grizzlies",100,1578.1235,1584.9542,"A","L",0.39783835,""
62977,"201504030MEM","NBA",0,2015,"4/3/2015",76,0,"MEM","Grizzlies",100,1578.1235,1584.9542,49.318161,"OKC","Thunder",92,1606.121,1599.2903,"H","W",0.60216165,""
62978,"201504030MIN","NBA",0,2015,"4/3/2015",76,0,"MIN","Timberwolves",84,1306.9417,1288.8284,20.420948,"ORL","Magic",97,1285.8441,1303.9574,"H","L",0.66754305,""
62978,"201504030MIN","NBA",1,2015,"4/3/2015",76,0,"ORL","Magic",97,1285.8441,1303.9574,21.631012,"MIN","Timberwolves",84,1306.9417,1288.8284,"A","W",0.33245695,""
62979,"201504030SAC","NBA",0,2015,"4/3/2015",75,0,"SAC","Kings",95,1422.3337,1414.5632,31.725185,"NOP","Pelicans",101,1521.0076,1528.7781,"H","L",0.50190848,""
62979,"201504030SAC","NBA",1,2015,"4/3/2015",75,0,"NOP","Pelicans",101,1521.0076,1528.7781,43.53931,"SAC","Kings",95,1422.3337,1414.5632,"A","W",0.49809152,""
62980,"201504030SAS","NBA",0,2015,"4/3/2015",76,0,"SAS","Spurs",123,1698.0181,1701.5494,60.076725,"DEN","Nuggets",93,1425.4363,1421.9049,"H","W",0.89517748,""
62980,"201504030SAS","NBA",1,2015,"4/3/2015",76,0,"DEN","Nuggets",93,1425.4363,1421.9049,32.45892,"SAS","Spurs",123,1698.0181,1701.5494,"A","L",0.10482252,""
62981,"201504030WAS","NBA",1,2015,"4/3/2015",76,0,"NYK","Knicks",87,1250.2303,1247.7606,17.370491,"WAS","Wizards",101,1492.5874,1495.0571,"A","L",0.12230664,""
62981,"201504030WAS","NBA",0,2015,"4/3/2015",76,0,"WAS","Wizards",101,1492.5874,1495.0571,40.005581,"NYK","Knicks",87,1250.2303,1247.7606,"H","W",0.87769336,""
62982,"201504040ATL","NBA",1,2015,"4/4/2015",76,0,"BRK","Nets",99,1480.8125,1472.3794,37.634186,"ATL","Hawks",131,1603.9235,1612.3566,"A","L",0.2168141,""
62982,"201504040ATL","NBA",0,2015,"4/4/2015",76,0,"ATL","Hawks",131,1603.9235,1612.3566,52.0312,"BRK","Nets",99,1480.8125,1472.3794,"H","W",0.7831859,""
62983,"201504040CHO","NBA",0,2015,"4/4/2015",76,0,"CHO","Hornets",92,1451.1337,1452.5155,35.574959,"PHI","Sixers",91,1313.9576,1312.5758,"H","W",0.79661894,""
62983,"201504040CHO","NBA",1,2015,"4/4/2015",77,0,"PHI","Sixers",91,1313.9576,1312.5758,22.340565,"CHO","Hornets",92,1451.1337,1452.5155,"A","L",0.20338106,""
62984,"201504040DAL","NBA",1,2015,"4/4/2015",76,0,"GSW","Warriors",123,1780.2385,1787.6008,66.399498,"DAL","Mavericks",110,1557.2172,1549.8549,"A","W",0.6699962,""
62984,"201504040DAL","NBA",0,2015,"4/4/2015",77,0,"DAL","Mavericks",110,1557.2172,1549.8549,45.732243,"GSW","Warriors",123,1780.2385,1787.6008,"H","L",0.3300038,""
62985,"201504040DEN","NBA",0,2015,"4/4/2015",77,0,"DEN","Nuggets",92,1421.9049,1415.0565,31.774296,"LAC","Clippers",107,1680.3507,1687.1991,"H","L",0.2865729,""
62985,"201504040DEN","NBA",1,2015,"4/4/2015",77,0,"LAC","Clippers",107,1680.3507,1687.1991,58.877369,"DEN","Nuggets",92,1421.9049,1415.0565,"A","W",0.71342707,""
62986,"201504040DET","NBA",1,2015,"4/4/2015",76,0,"MIA","Heat",98,1476.8181,1473.8291,37.785275,"DET","Pistons",99,1452.8798,1455.8688,"A","L",0.39225435,""
62986,"201504040DET","NBA",0,2015,"4/4/2015",77,0,"DET","Pistons",99,1452.8798,1455.8688,35.920929,"MIA","Heat",98,1476.8181,1473.8291,"H","W",0.60774565,""
62987,"201504040MEM","NBA",0,2015,"4/4/2015",77,0,"MEM","Grizzlies",83,1584.9542,1567.7616,47.574524,"WAS","Wizards",92,1495.0571,1512.2498,"H","L",0.7489717,""
62987,"201504040MEM","NBA",1,2015,"4/4/2015",77,0,"WAS","Wizards",92,1495.0571,1512.2498,41.808712,"MEM","Grizzlies",83,1584.9542,1567.7616,"A","W",0.2510283,""
62988,"201504040MIL","NBA",0,2015,"4/4/2015",77,0,"MIL","Bucks",90,1474.3682,1456.6367,36.000263,"ORL","Magic",97,1303.9574,1321.6888,"H","L",0.82586628,""
62988,"201504040MIL","NBA",1,2015,"4/4/2015",77,0,"ORL","Magic",97,1303.9574,1321.6888,23.106476,"MIL","Bucks",90,1474.3682,1456.6367,"A","W",0.17413372,""
62989,"201504040PHO","NBA",1,2015,"4/4/2015",76,0,"UTA","Jazz",85,1539.6965,1535.7163,44.263435,"PHO","Suns",87,1489.8042,1493.7844,"A","L",0.42838514,""
62989,"201504040PHO","NBA",0,2015,"4/4/2015",77,0,"PHO","Suns",87,1489.8042,1493.7844,39.872169,"UTA","Jazz",85,1539.6965,1535.7163,"H","W",0.57161486,""
62990,"201504040POR","NBA",1,2015,"4/4/2015",76,0,"NOP","Pelicans",90,1528.7781,1524.5966,43.102097,"POR","Trailblazers",99,1621.5612,1625.7427,"A","L",0.24791777,""
62990,"201504040POR","NBA",0,2015,"4/4/2015",76,0,"POR","Trailblazers",99,1621.5612,1625.7427,53.321304,"NOP","Pelicans",90,1528.7781,1524.5966,"H","W",0.75208223,""
62991,"201504040TOR","NBA",1,2015,"4/4/2015",77,0,"BOS","Celtics",117,1467.6959,1474.3599,37.840611,"TOR","Raptors",116,1529.6567,1522.9928,"A","W",0.28245401,""
62991,"201504040TOR","NBA",0,2015,"4/4/2015",77,0,"TOR","Raptors",116,1529.6567,1522.9928,42.934277,"BOS","Celtics",117,1467.6959,1474.3599,"H","L",0.71754599,""
62992,"201504050CLE","NBA",0,2015,"4/5/2015",77,0,"CLE","Cavaliers",99,1670.1493,1672.7987,57.634624,"CHI","Bulls",94,1551.4613,1548.8119,"H","W",0.77883142,""
62992,"201504050CLE","NBA",1,2015,"4/5/2015",77,0,"CHI","Bulls",94,1551.4613,1548.8119,45.624264,"CLE","Cavaliers",99,1670.1493,1672.7987,"A","L",0.22116858,""
62993,"201504050IND","NBA",1,2015,"4/5/2015",77,0,"MIA","Heat",89,1473.8291,1461.394,36.492573,"IND","Pacers",112,1466.5551,1478.9901,"A","L",0.36963719,""
62993,"201504050IND","NBA",0,2015,"4/5/2015",77,0,"IND","Pacers",112,1466.5551,1478.9901,38.323841,"MIA","Heat",89,1473.8291,1461.394,"H","W",0.63036281,""
62994,"201504050LAL","NBA",1,2015,"4/5/2015",78,0,"LAC","Clippers",106,1687.1991,1693.2736,59.389896,"LAL","Lakers",78,1320.4623,1314.3878,"A","W",0.82280385,""
62994,"201504050LAL","NBA",0,2015,"4/5/2015",76,0,"LAL","Lakers",78,1320.4623,1314.3878,22.491585,"LAC","Clippers",106,1687.1991,1693.2736,"H","L",0.17719615,""
62995,"201504050NYK","NBA",1,2015,"4/5/2015",78,0,"PHI","Sixers",91,1312.5758,1303.5011,21.593851,"NYK","Knicks",101,1247.7606,1256.8353,"A","L",0.4495374,""
62995,"201504050NYK","NBA",0,2015,"4/5/2015",77,0,"NYK","Knicks",101,1247.7606,1256.8353,18.014713,"PHI","Sixers",91,1312.5758,1303.5011,"H","W",0.5504626,""
62996,"201504050OKC","NBA",0,2015,"4/5/2015",77,0,"OKC","Thunder",112,1599.2903,1591.9996,50.024113,"HOU","Rockets",115,1620.7844,1628.0751,"H","L",0.61109471,""
62996,"201504050OKC","NBA",1,2015,"4/5/2015",77,0,"HOU","Rockets",115,1620.7844,1628.0751,53.543465,"OKC","Thunder",112,1599.2903,1591.9996,"A","W",0.38890529,""
62997,"201504050SAC","NBA",1,2015,"4/5/2015",77,0,"UTA","Jazz",101,1535.7163,1542.8579,45.006649,"SAC","Kings",95,1414.5632,1407.4216,"A","W",0.53040421,""
62997,"201504050SAC","NBA",0,2015,"4/5/2015",76,0,"SAC","Kings",95,1414.5632,1407.4216,31.017403,"UTA","Jazz",101,1535.7163,1542.8579,"H","L",0.46959582,""
62998,"201504050SAS","NBA",1,2015,"4/5/2015",77,0,"GSW","Warriors",92,1787.6008,1774.8202,65.556595,"SAS","Spurs",107,1701.5494,1714.3301,"A","L",0.47993714,""
62998,"201504050SAS","NBA",0,2015,"4/5/2015",77,0,"SAS","Spurs",107,1701.5494,1714.3301,61.111019,"GSW","Warriors",92,1787.6008,1774.8202,"H","W",0.52006286,""
62999,"201504060BRK","NBA",0,2015,"4/6/2015",77,0,"BRK","Nets",106,1472.3794,1484.8717,38.938721,"POR","Trailblazers",96,1625.7427,1613.2504,"H","W",0.42380232,""
62999,"201504060BRK","NBA",1,2015,"4/6/2015",77,0,"POR","Trailblazers",96,1625.7427,1613.2504,52.118114,"BRK","Nets",106,1472.3794,1484.8717,"A","L",0.57619768,""
63000,"201504070ATL","NBA",0,2015,"4/7/2015",77,0,"ATL","Hawks",96,1612.3566,1619.9884,52.769817,"PHO","Suns",69,1493.7844,1486.1526,"H","W",0.7787165,""
63000,"201504070ATL","NBA",1,2015,"4/7/2015",78,0,"PHO","Suns",69,1493.7844,1486.1526,39.072762,"ATL","Hawks",96,1612.3566,1619.9884,"A","L",0.2212835,""
63001,"201504070LAC","NBA",1,2015,"4/7/2015",77,0,"LAL","Lakers",100,1314.3878,1313.7802,22.440868,"LAC","Clippers",105,1693.2736,1693.8812,"A","L",0.059710026,""
63001,"201504070LAC","NBA",0,2015,"4/7/2015",79,0,"LAC","Clippers",105,1693.2736,1693.8812,59.440777,"LAL","Lakers",100,1314.3878,1313.7802,"H","W",0.94028997,""
63002,"201504070MIA","NBA",0,2015,"4/7/2015",78,0,"MIA","Heat",105,1461.394,1465.9028,36.960381,"CHO","Hornets",100,1452.5155,1448.0067,"H","W",0.65175337,""
63002,"201504070MIA","NBA",1,2015,"4/7/2015",77,0,"CHO","Hornets",100,1452.5155,1448.0067,35.111015,"MIA","Heat",105,1461.394,1465.9028,"A","L",0.34824663,""
63003,"201504070NOP","NBA",0,2015,"4/7/2015",77,0,"NOP","Pelicans",103,1524.5966,1533.5389,44.036388,"GSW","Warriors",100,1774.8202,1765.8778,"H","W",0.29634649,""
63003,"201504070NOP","NBA",1,2015,"4/7/2015",78,0,"GSW","Warriors",100,1774.8202,1765.8778,64.946831,"NOP","Pelicans",103,1524.5966,1533.5389,"A","L",0.70365351,""
63004,"201504070OKC","NBA",0,2015,"4/7/2015",78,0,"OKC","Thunder",88,1591.9996,1574.3732,48.248325,"SAS","Spurs",113,1714.3301,1731.9565,"H","L",0.46790808,""
63004,"201504070OKC","NBA",1,2015,"4/7/2015",78,0,"SAS","Spurs",113,1714.3301,1731.9565,62.483799,"OKC","Thunder",88,1591.9996,1574.3732,"A","W",0.53209192,""
63005,"201504070SAC","NBA",1,2015,"4/7/2015",77,0,"MIN","Timberwolves",111,1288.8284,1286.1777,20.213665,"SAC","Kings",116,1407.4216,1410.0723,"A","L",0.22126257,""
63005,"201504070SAC","NBA",0,2015,"4/7/2015",77,0,"SAC","Kings",116,1407.4216,1410.0723,31.279388,"MIN","Timberwolves",111,1288.8284,1286.1777,"H","W",0.77873743,""
63006,"201504080BRK","NBA",0,2015,"4/8/2015",78,0,"BRK","Nets",111,1484.8717,1479.9816,38.427414,"ATL","Hawks",114,1619.9884,1624.8785,"H","L",0.4496344,""
63006,"201504080BRK","NBA",1,2015,"4/8/2015",78,0,"ATL","Hawks",114,1619.9884,1624.8785,53.238792,"BRK","Nets",111,1484.8717,1479.9816,"A","W",0.55036557,""
63007,"201504080CHO","NBA",0,2015,"4/8/2015",78,0,"CHO","Hornets",74,1448.0067,1431.3483,33.411102,"TOR","Raptors",92,1522.9928,1539.6512,"H","L",0.53593588,""
63007,"201504080CHO","NBA",1,2015,"4/8/2015",78,0,"TOR","Raptors",92,1522.9928,1539.6512,44.673237,"CHO","Hornets",74,1448.0067,1431.3483,"A","W",0.46406412,""
63008,"201504080DAL","NBA",0,2015,"4/8/2015",78,0,"DAL","Mavericks",107,1549.8549,1552.6273,46.018948,"PHO","Suns",104,1486.1526,1483.3801,"H","W",0.71957332,""
63008,"201504080DAL","NBA",1,2015,"4/8/2015",79,0,"PHO","Suns",104,1486.1526,1483.3801,38.782688,"DAL","Mavericks",107,1549.8549,1552.6273,"A","L",0.28042668,""
63009,"201504080DEN","NBA",1,2015,"4/8/2015",78,0,"LAL","Lakers",101,1313.7802,1307.5118,21.92189,"DEN","Nuggets",119,1415.0565,1421.3248,"A","L",0.23891449,""
63009,"201504080DEN","NBA",0,2015,"4/8/2015",78,0,"DEN","Nuggets",119,1415.0565,1421.3248,32.40073,"LAL","Lakers",101,1313.7802,1307.5118,"H","W",0.76108551,""
63010,"201504080DET","NBA",0,2015,"4/8/2015",78,0,"DET","Pistons",103,1455.8688,1442.2097,34.516792,"BOS","Celtics",113,1474.3599,1488.0189,"H","L",0.6151951,""
63010,"201504080DET","NBA",1,2015,"4/8/2015",78,0,"BOS","Celtics",113,1474.3599,1488.0189,39.268143,"DET","Pistons",103,1455.8688,1442.2097,"A","W",0.3848049,""
63011,"201504080MEM","NBA",1,2015,"4/8/2015",78,0,"NOP","Pelicans",74,1533.5389,1519.2802,42.545544,"MEM","Grizzlies",110,1567.7616,1582.0204,"A","L",0.31590664,""
63011,"201504080MEM","NBA",0,2015,"4/8/2015",78,0,"MEM","Grizzlies",110,1567.7616,1582.0204,49.022636,"NOP","Pelicans",74,1533.5389,1519.2802,"H","W",0.68409336,""
63012,"201504080MIL","NBA",0,2015,"4/8/2015",78,0,"MIL","Bucks",99,1456.6367,1452.2738,35.550049,"CLE","Cavaliers",104,1672.7987,1677.1616,"H","L",0.338792,""
63012,"201504080MIL","NBA",1,2015,"4/8/2015",78,0,"CLE","Cavaliers",104,1672.7987,1677.1616,58.015202,"MIL","Bucks",99,1456.6367,1452.2738,"A","W",0.66120803,""
63013,"201504080NYK","NBA",1,2015,"4/8/2015",78,0,"IND","Pacers",102,1478.9901,1487.4711,39.210781,"NYK","Knicks",86,1256.8353,1248.3544,"A","W",0.66889232,""
63013,"201504080NYK","NBA",0,2015,"4/8/2015",78,0,"NYK","Knicks",86,1256.8353,1248.3544,17.412123,"IND","Pacers",102,1478.9901,1487.4711,"H","L",0.33110768,""
63014,"201504080ORL","NBA",0,2015,"4/8/2015",78,0,"ORL","Magic",105,1321.6888,1328.9524,23.728241,"CHI","Bulls",103,1548.8119,1541.5483,"H","W",0.32480446,""
63014,"201504080ORL","NBA",1,2015,"4/8/2015",78,0,"CHI","Bulls",103,1548.8119,1541.5483,44.870548,"ORL","Magic",105,1321.6888,1328.9524,"A","L",0.67519557,""
63015,"201504080PHI","NBA",0,2015,"4/8/2015",79,0,"PHI","Sixers",90,1303.5011,1289.8251,20.499258,"WAS","Wizards",119,1512.2498,1525.9258,"H","L",0.34841636,""
63015,"201504080PHI","NBA",1,2015,"4/8/2015",78,0,"WAS","Wizards",119,1512.2498,1525.9258,43.241135,"PHI","Sixers",90,1303.5011,1289.8251,"A","W",0.65158367,""
63016,"201504080POR","NBA",0,2015,"4/8/2015",78,0,"POR","Trailblazers",116,1613.2504,1615.5032,52.3367,"MIN","Timberwolves",91,1286.1777,1283.9249,"H","W",0.9211756,""
63016,"201504080POR","NBA",1,2015,"4/8/2015",78,0,"MIN","Timberwolves",91,1286.1777,1283.9249,20.038607,"POR","Trailblazers",116,1613.2504,1615.5032,"A","L",0.078824401,""
